event_id,lat_median,long_median,timezone,heart_rate_median,heart_rate_50w,heart_rate_10,heart_rate_25,heart_rate_75,heart_rate_90,heart_rate_10w,heart_rate_25w,heart_rate_75w,heart_rate_90w,heart_rate_sdw,heart_rate_min,heart_rate_max,cadence_median,heart_rate_mean,heart_rate_mean_na,temperature_median,temperature_median_v2,temperature_mean_na,median_cadence,cadence_mean,cadence_10,cadence_25,cadence_75,cadence_90,cadence_10w,cadence_25w,cadence_75w,cadence_90w,altitude_min,altitude_amean,altitude_max,altitude_ascended,altitude_descended,total_distance,speed_average,speed_median,speed_10,speed_25,speed_75,speed_90,speed_50w,speed_10w,speed_25w,speed_75w,speed_90w,speed_max,speed_sd,speed_sdw,timestamp_start_run,timestamp_end_run,datetime_ts,heart_rate_speed_cor,heart_rate_speed_cor_2,heart_rate_temp_cor,heart_rate_temp_cor_2,speed_distance_cor,speed_distance_cor_spearman,speed_cadence_cor,heart_rate_cadence_cor,sub_sport,direction_n_avg,direction_ne_avg,direction_e_avg,direction_se_avg,direction_s_avg,direction_sw_avg,direction_w_avg,direction_nw_avg,mean_rotation_velocity,mean_abs_rotation_velocity,total_angle_delta,total_abs_angle_delta,griddiness,griddiness_v2,griddiness_v3,orientation_center,orientation_sd,n_laps,rest_time_total,n_rests,rest_time_average,rest_time_min,rest_time_max,rest_time_median,rest_time_sd,n_laps_over_15,lap_trigger_distance,lap_trigger_session_end,lap_trigger_manual,lap_trigger_other,strides_total,lap_speed_sd,n_laps_00_to_05,n_laps_05_to_06,n_laps_06_to_07,n_laps_07_to_08,n_laps_08_to_09,n_laps_09_to_10,n_laps_10_to_11,n_laps_11_to_12,n_laps_12_to_13,n_laps_13_to_14,n_laps_14_to_15,n_laps_15_to_16,n_laps_16_to_17,n_laps_17_to_18,n_laps_18_to_19,n_laps_19_to_20,n_laps_20_to_22,n_laps_22_to_25,n_laps_25_plus,start_to_stop_time_mean,start_to_stop_time_median,start_to_stop_time_min,start_to_stop_time_max,timestamp_start,timestamp_stop,total_time_elapsed,speed_proportion__0_5,speed_proportion__5_6,speed_proportion__6_7,speed_proportion__7_8,speed_proportion__8_9,speed_proportion__9_10,speed_proportion__10_11,speed_proportion__11_12,speed_proportion__12_13,speed_proportion__13_14,speed_proportion__14_15,speed_proportion__15_16,speed_proportion__16_17,speed_proportion__17_18,speed_proportion__18_19,speed_proportion__19_20,speed_proportion__20_22,speed_proportion__22_25,speed_proportion__25,total_time_spent_running,proportion_time_spent_running,proportion_rest_time
110,41.96535165421665,-87.64589421451092,America/Chicago,160,161.30061294867212,129.3,154,167,178,132.9535526599957,154.09359691679356,168.2371786391498,178.50511737168546,18.08971897503906,77,182,82,156.91071428571428,0.0022271714922048997,16,16,7.423904974016332e-4,82,80.21974758723088,80,81,83,83.5,79.70388926791848,80.34277094058538,82.4755557007469,83.29800652307748,163.79999999999995,182.41826280623607,235.79999999999995,36.73041936968744,10.368608129443771,5.391,14.20249175946548,14.644799999999998,10.9512,12.427200000000001,16.326,17.2332,15.3976716914652,11.478347875900972,12.891096371755513,16.4627364497862,17.316093084112147,23.6124,2.982503788052081,2.5117101212910997,1526513946,1526518578,2018-05-16_23-39-06,0.4209044737527423,0.43320828726950167,-0.3222550880720285,-0.5308414519978406,-0.10279632696764424,-0.133500956910764,0.5299204963211783,0.41245772930872215,generic,0.15052160953800298,0.09761549925484352,0.6080476900149031,0,0,0,0.08867362146050671,0.05514157973174367,0.0634452914859564,5.4597615640689225,85.46080763158326,7354.298826800839,0.3734711574862367,0.6919079435783222,0.38572816848159475,71.65758295849363,53.90929448726616,2,2796,4,699,1349,1447,1398,69.29646455628166,4,3,1,0,0,1811,2.182677951508192,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,148.77777777777777,87,46,515,1526513946,1526518578,4632,0.017074981440237565,0.0066815144766146995,0.005196733481811433,0.003711952487008166,0.005939123979213066,0.002969561989606533,0.06161841128433556,0.09873793615441723,0.14847809948032664,0.0645879732739421,0.11507052709725316,0.14847809948032664,0.17074981440237566,0.12323682256867112,0.011878247958426132,0.005939123979213066,0.002969561989606533,0.0066815144766146995,0,1836,0.3963730569948187,0.6036269430051814
111,41.96283775381744,-87.64574610628188,America/Chicago,163,162.62722753957476,158,161,167,175,157.6094126060367,160.38058003047468,166.27097779657154,174.74716182192722,9.16723464560003,78,194,82,164.24671532846716,0,7,7,0.02335766423357664,82,81.88503649635037,81,81,83,83.5,80.52276566460907,80.82233356564674,82.48193272759279,83.3522530331693,170.60000000000002,186.39153284671534,206.60000000000002,5.714761781861597,36.03645193243074,4.99467,13.162301605839417,13.1166,12.564000000000002,12.830400000000001,13.6044,13.9392,13.167406205576818,12.585089310792094,12.849805582463384,13.62951499592013,13.947311549810314,14.9796,0.8621631037184783,0.6688729827461215,1526826733,1526828104,2018-05-20_14-32-13,0.2963089195115265,0.29136178229574305,-0.08300366147041101,0.36384187207272195,-0.16015332998146695,-0.3536260014700448,0.6270467895534059,0.29615712397857635,generic,0.31648351648351647,0.015384615384615385,0.5641025641025641,0,0,0,0.02197802197802198,0.08205128205128205,-0.009451557482614602,4.942090417851693,-12.948633751182001,6770.66387245682,0.5002652186358086,0.8021897810218978,0.5056059363512694,170.4916031256554,38.83300093020532,0,0,0,,,,,,4,3,1,0,0,1864,0.4548684645037503,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,684.5,684.5,169,1200,1526826733,1526828104,1371,0.0021897810218978104,0.0021897810218978104,0,7.2992700729927e-4,0,7.2992700729927e-4,0.0021897810218978104,0.017518248175182483,0.40145985401459855,0.4927007299270073,0.08029197080291971,0,0,0,0,0,0,0,0,1371,1,0
112,41.9649950042367,-87.6460939552635,America/Chicago,155,155.13186824670302,146,150,162,169,146.24143847420626,150.11750972547634,164.69820774163995,169.02673615021553,8.952731021445636,69,176,81,155.99548095545512,0,13,13,0.028405422853453842,81,81.02194964493222,79,80,83,83.5,79.51275819736732,79.99145344134679,82.49916128874015,84.1245500767311,160,180.19354422207877,229,23.205753297971057,34.06125459289521,5.5805299999999995,12.892708586184636,12.261600000000001,11.116800000000001,11.620800000000001,13.100399999999999,16.5924,12.333505700527011,11.243102983772465,11.664084690043557,15.35192502925345,17.154452340604028,20.3904,2.3964242089500694,2.3998061199514105,1526945908,1526947462,2018-05-21_23-38-28,0.6534133050353016,0.6477977405794744,0.38264003966355187,0.5838940623088731,-0.41206661444589326,-0.12699239308811264,0.5121871466235385,0.2737513884510813,generic,0.03044041450777202,0.05310880829015544,0.6204663212435233,0,0,0,0.12370466321243523,0.172279792746114,-0.06337891595359746,3.011796476233438,-98.17394081212247,4665.272741685595,0.3769777631227196,0.5474499677211103,0.3876316366829017,99.6093067407583,35.7798251940048,1,1,1,1,1,1,1,,4,3,1,0,0,2104,1.9956091100213,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,386.25,30.5,5,1479,1526945908,1526947462,1554,0.007746933505487412,6.455777921239509e-4,0.0012911555842479018,6.455777921239509e-4,0,0.0032278889606197547,0.07488702388637831,0.33892834086507423,0.315687540348612,0.04131697869593286,0.018076178179470628,0.05939315687540349,0.05487411233053583,0.040025823111684955,0.029051000645577793,0.010974822466107165,0.0032278889606197547,0,0,1553,0.9993564993564994,6.435006435006435e-4
113,41.97437414433807,-87.65756819397211,America/Chicago,163,163.23760247626694,161,162,166,169,160.46858344358344,161.60548280454185,166.18705963302753,168.78659993062095,7.620579777943853,61,171,82,163.07260726072607,0.003289473684210526,14,14,0,82,82.35526315789474,81,81,83.5,84.5,80.5900863602631,81.0330698596375,83.53826160467261,84.82587041884817,158.79999999999995,174.2375,219.79999999999995,30.70266729245691,50.83006962686042,1.18106,13.528788157894738,13.233600000000001,12.362400000000001,12.798,13.7052,15.753600000000002,13.249883776451437,12.38326316584374,12.87997253000279,14.695991455078126,15.929792098375453,18.5436,1.568058180099053,1.52045031600004,1527943050,1527943354,2018-06-02_12-37-30,0.44351584739575034,0.9546444300998269,0.012982941215965927,,-0.36961290536420055,-0.2929605716879495,0.7259702783967066,0.7475858608553452,generic,0.16722408026755853,0.013377926421404682,0.6688963210702341,0,0,0,0.08695652173913043,0.06354515050167224,-0.014056948839505475,7.394821548602578,-4.273312447209665,2248.0257507751835,0.5934534116817626,0.8322368421052632,0.586958476502137,91.66126564897942,53.68381429204708,0,0,0,,,,,,1,0,1,0,0,417,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,304,304,304,304,1527943050,1527943354,304,0,0.006578947368421052,0.003289473684210526,0,0.003289473684210526,0,0,0.039473684210526314,0.29276315789473684,0.4309210526315789,0.039473684210526314,0.1118421052631579,0.05263157894736842,0.003289473684210526,0.01644736842105263,0,0,0,0,304,1,0
114,41.974669522605836,-87.64974150806665,America/Chicago,167,166.7015274480871,160,162,173,176,159.2164300881966,161.74261158299734,172.72789830918347,176.2030506179849,7.706475345363333,94,184,81,167.6388415672913,0,13,13,0.02129471890971039,81,81.28066439522998,80,81,82,83.5,79.67029649826392,80.52931735830575,81.9583399790147,83.8148419291221,161.79999999999995,181.7771720613288,198,18.954181084955394,5.54677127659204,4.9671400000000006,15.098703577512778,15.217200000000002,14.076,14.3424,15.753600000000002,16.3584,15.29208432985415,14.080750023694092,14.405278422433176,15.78883843003413,16.388493465846693,17.870400000000004,1.3232764894897306,0.9718022353906556,1527944931,1527946104,2018-06-02_13-08-51,0.3279099630751446,0.07209969813236455,-0.2826750158553311,-0.35943211358062543,-0.08746934206424749,-0.2597754728856837,0.7536640177420836,0.5069591102891242,generic,0.2668947818648417,0.022241231822070145,0.5372112917023096,0,0,0,0.046193327630453376,0.12745936698032506,-0.1517017916003504,2.4571009760218248,-178.09790333881136,2884.6365458496225,0.558790830155285,0.6976149914821124,0.559388124679667,162.65664873100917,35.91329789545953,0,0,0,,,,,,4,3,1,0,0,1592,1.4394280113989728,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1173,1173,1173,1173,1527944931,1527946104,1173,0.0034071550255536627,8.517887563884157e-4,0,0,0,0.0017035775127768314,0,0,0.011073253833049404,0.054514480408858604,0.3637137989778535,0.3909710391822828,0.13969335604770017,0.034071550255536626,0,0,0,0,0,1173,1,0
115,41.96185707114637,-87.64569447375834,America/Chicago,156,155.51324742747695,149,152,159,164,148.78984471622923,151.8833525695971,158.49168906842587,163.57916227079718,7.371979694821571,73,170,82,155.46522501461135,0.0011675423234092236,25,25,0,82,81.97956800934034,81,81,83,83.5,80.60479250490535,80.93078937921265,82.40201447485634,83.11050463887287,121.39999999999998,168.26234676007005,204.20000000000005,39.031076909266716,32.22110791659537,5.8478,12.23933169877408,12.1608,11.6892,11.9232,12.564000000000002,12.9672,12.17864810928664,11.68649686449781,11.90841873125937,12.57381225064304,12.975832146577215,17.737199999999998,0.8677220658114345,0.8165176446325513,1528042228,1528044007,2018-06-03_16-10-28,0.3636919885151729,0.5120027135537507,-0.3474617565303933,-0.29527223210334186,0.006723096083624842,0.18443021722433123,0.4721760464983684,0.3828208432054928,generic,0.3436768149882904,0.025175644028103045,0.5351288056206089,0,0,0,0.016978922716627636,0.07903981264637003,-0.0993186635208746,6.670158750205061,-170.13287061125817,11425.98193910127,0.4827478119234014,0.7892586106246352,0.488789486792952,171.23796536397535,26.24997260107597,1,67,1,67,67,67,67,,4,3,1,0,0,2327,0.259938531195358,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,856,856,299,1413,1528042228,1528044007,1779,0.0011675423234092236,0.002335084646818447,0,0.0011675423234092236,0.002335084646818447,0.0011675423234092236,0.00642148277875073,0.3455925277291302,0.5633391710449503,0.0642148277875073,0.002335084646818447,0.0017513134851138354,0.002918855808523059,0.005253940455341506,0,0,0,0,0,1712,0.9623383923552558,0.03766160764474424
116,41.9603964406997,-87.64543890953064,America/Chicago,158,157.2026067311706,151,154,161,167,150.909549678248,153.62570756725773,160.9531836366211,166.6723236165271,8.078638587430694,62,175,83,157.27005870841487,0,15,15,0.007175472928897586,83,82.84181343770385,81,82,83.5,84.5,80.76924966102838,81.63852918809985,83.08988323682226,85.0087015878636,167.20000000000005,185.27488584474887,200,10.81447816450489,9.870319135082923,5.68097,13.284777299412916,13.132800000000001,12.0924,12.596400000000001,13.572000000000001,15.015600000000001,13.134903772553308,12.108136285117537,12.665152708598187,13.878660380533264,15.140427158473656,18.7452,1.2844409491344668,1.2651580485472258,1528416365,1528417899,2018-06-08_00-06-05,0.5122778901308677,0.7599074301768408,-0.316533554562637,-0.19807042251703977,0.1270813056147771,0.16398967719480081,0.7047123030997298,0.4674365234220034,generic,0.3298429319371728,0.0137434554973822,0.5327225130890052,0,0,0,0.04253926701570681,0.08115183246073299,-0.11238990231422903,5.600130494432155,-172.2937202477131,8585.000047964493,0.5183219152659129,0.807566862361383,0.522321403549758,167.50582593840767,33.34931245213399,0,0,0,,,,,,4,3,1,0,0,2108,0.45794113158789257,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,765.5,765.5,184,1347,1528416365,1528417899,1534,6.523157208088715e-4,0.001304631441617743,0,0.001304631441617743,6.523157208088715e-4,0.001304631441617743,0.0019569471624266144,0.08480104370515329,0.33463796477495106,0.37573385518590996,0.09458577951728636,0.06718851924331376,0.024787997390737115,0.006523157208088715,0.0045662100456621,0,0,0,0,1534,1,0
117,41.95866507478058,-87.64531360007823,America/Chicago,163,162.34864661715733,150,159,165,166,150.13112445514676,158.97564451141614,164.20844062747938,165.94753666671522,8.283488330921774,83,172,83,160.07778295295762,0,14,14,0.03306939916162087,83,82.27596646483465,81,82,83,83.5,80.58910956839877,81.63783988365135,82.87652513219192,83.4632326799161,157.20000000000005,183.11942244993014,219.79999999999995,9.326892023997232,40.526561032961894,8.15807,13.629241173730787,13.806000000000001,12.4632,13.3344,14.1084,14.4108,13.812989516129031,12.557670085959886,13.392673786648484,14.11069851583828,14.42035063951004,19.2816,1.0867493213060768,0.9136429953812569,1528559593,1528561927,2018-06-09_15-53-13,0.5355023080359578,0.6760417166439686,0.02208723826743199,0.12762040612672185,-0.12400755771068836,-0.3108590630837636,0.5614633422815469,0.4829710743189928,generic,0.29178338001867415,0.024743230625583566,0.5326797385620915,0,0,0,0.03361344537815126,0.11718020541549953,-0.06390732486644138,4.562922882159549,-137.20902648824963,9796.595427996554,0.47957310561466454,0.7144853283651607,0.4841029882321294,165.31336352083795,32.08706970959777,1,188,1,188,188,188,188,,6,5,1,0,0,2942,0.7899212720265224,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1073,1073,1058,1088,1528559593,1528561927,2334,0.0027945971122496508,0.0018630647414997672,0,0,0.002328830926874709,0.0037261294829995344,0.0055891942244993015,0.015370284117373078,0.12435957149510946,0.487657196087564,0.335817419655333,0.007452258965999069,0.009315323707498836,0.0027945971122496508,0,9.315323707498836e-4,0,0,0,2146,0.919451585261354,0.0805484147386461
118,41.962266359478235,-87.64568885788321,America/Chicago,160,159.85959347751577,154,158,163,165,154.0043406092383,157.11062405034355,162.3692339173309,164.32799028224787,5.329640914034925,60,173,82,159.7467199087279,0,15,15,0,82,81.80918425556189,81,81,83,83,80.16979241701438,80.71591382723769,82.06882397921446,82.73859472568961,142,176.92378779235597,216.60000000000002,20.545748133328118,44.221470355125604,6.47978,13.202976383342842,13.302,12.362400000000001,12.830400000000001,13.6728,14.076,13.294669445196211,12.43340589254766,12.87634481878713,13.691595744680852,14.094212288849196,15.2496,0.7636068873994631,0.714696687102657,1528652939,1528654691,2018-06-10_17-48-59,0.4769463181166717,0.5311636918039144,-0.06022309980846692,-0.1723726741455158,-0.03923620242685239,-0.03548025092435705,0.4250163626811022,0.5504686500468037,generic,0.31922196796338675,0.014874141876430207,0.5543478260869565,0,0,0,0.039473684210526314,0.07208237986270023,-0.07344296460380936,4.869623804702333,-128.7455169504778,8536.45052964319,0.5292833025913618,0.8237307472903593,0.5313803213503074,168.0722335627971,35.17098376361745,0,0,0,,,,,,4,4,1,0,0,2383,0.2539531452847166,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1752,1752,1752,1752,1528652939,1528654691,1752,5.704506560182544e-4,0,5.704506560182544e-4,0,0.0011409013120365088,0.0022818026240730175,0.005704506560182544,0.04677695379349686,0.24586423274386765,0.580718767826583,0.11523103251568739,0.0011409013120365088,0,0,0,0,0,0,0,1752,1,0
119,41.96497111581266,-87.64718930236995,America/Chicago,162,162.07629544803893,155,157,168,173,154.2398036867936,156.83221293128616,168.44525016554675,172.8937956018453,7.69707105273812,64,176,83,162.35719298245613,0,16,16,0,83,82.30771929824562,81,82,83.5,84.5,80.61613939867838,81.68411795714306,83.09384288044244,84.11970965965415,169.39999999999998,184.21319298245615,215.60000000000002,18.683414385731396,22.458773159520177,5.55811,13.631787789473684,13.6728,12.0924,12.898800000000001,14.544,15.3828,13.835034693028096,12.27547908531878,12.992119855995568,14.57907870967742,15.603519797188294,19.3464,1.5855703767276197,1.3215133077696004,1528760210,1528761643,2018-06-11_23-36-50,0.5924129664787945,0.5470904185532173,-0.42560845404098463,-0.5313921178558171,0.16816864557043407,0.22140533899969136,0.6203891521949607,0.18838156608835102,generic,0.028873239436619718,0.05563380281690141,0.6422535211267606,0,0,0,0.11267605633802817,0.16056338028169015,-0.07013479432072146,2.694583514815691,-99.9420819070281,3839.78150861236,0.3812333228738962,0.5656140350877192,0.3923490770353809,102.22313261490116,37.41263676592505,1,7,1,7,7,7,7,,4,3,1,0,0,1942,0.8085613891350487,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,355.25,185,122,929,1528760210,1528761643,1433,0.004210526315789474,0.0014035087719298245,7.017543859649122e-4,0.0014035087719298245,0.002807017543859649,0.004912280701754386,0.002807017543859649,0.07017543859649122,0.19719298245614036,0.2905263157894737,0.3017543859649123,0.08421052631578947,0.0343859649122807,0,0.0014035087719298245,0.002105263157894737,0,0,0,1426,0.9951151430565248,0.004884856943475227
120,41.96487489156425,-87.6456087268889,America/Chicago,162,163.48340376848614,150,155,168,175,150.56760890948036,155.3537622108554,170.672256097561,175.7453270614169,12.773128010563694,78,190,81,160.6370847793753,0,20,20,0.001487357461576599,81,81.63733267228557,78,79,83,88.5,77.82481055614947,79.58072307951555,86.36456197785292,90.10778157518874,168.39999999999998,181.09945463559743,201.20000000000005,8.54633606342486,11.222273782618146,8.09993,14.208955478433317,12.6648,10.4796,11.4192,15.753600000000002,20.826,14.065055754475702,10.738780709979906,11.760075590839694,19.771024126637556,21.9524323539823,25.092,4.024817434527944,4.2908213450287285,1528932957,1528936376,2018-06-13_23-35-57,0.5484678401291485,0.5523889679279089,-0.3899860932390151,-0.37455319883573884,-0.33525494372618486,-0.5117793612180789,0.6367008720697092,0.5879355140956888,generic,0.15208747514910537,0.1749502982107356,0.5452286282306164,0,0,0,0.0536779324055666,0.07405566600397614,-0.12785865019331172,6.2713841269698,-257.89089743990974,12649.381784098088,0.271062413368329,0.5007436787307884,0.2809496585434532,26.451662033093957,49.359878255760705,4,1610,4,402.5,296,447,433.5,72.131823767322,27,1,1,26,0,2701,4.164295445071849,0,0,0,0,0,0,1,4,3,4,1,2,0,0,0,5,4,3,0,287.2857142857143,207,1,620,1528932957,1528936376,3419,0.005949429846306396,0.0039662865642042635,9.915716410510659e-4,9.915716410510659e-4,0.004462072384729797,0.03520079325731284,0.12097174020823004,0.23996033713435796,0.10857709469509172,0.0872583044124938,0.053544868616757564,0.10758552305404065,0.013882002974714923,0.011898859692612791,0.006445215666831929,0.04610808130887457,0.09122459097669806,0.05999008428358949,9.915716410510659e-4,1809,0.5291020766305937,0.4708979233694063
121,41.955854622647166,-87.64447951689363,America/Chicago,168,167.92779148326437,143,162,172,175,145.48586409633106,162.20184810068963,171.41708681426636,174.2196077844871,14.47815899415869,74,178,82,163.41349548842683,0,24,24,0.01490780698313064,82,81.83817183209102,81,81,83,84,80.59630636665747,80.97183144842442,82.50280728182922,83.57301734283016,175,186.84401726167124,206.20000000000005,6.139851954783097,2.966540447785917,10.01559,13.997331031777168,14.076,12.7656,13.4028,14.7816,15.6528,14.111025638770597,12.995713637496538,13.468612819142376,14.86903519514601,15.69032161209068,17.265600000000003,1.5464137949361565,1.3111689288015478,1529150543,1529154566,2018-06-16_12-02-23,0.4690491846557744,0.5229020088591018,0.11774900912620422,0.0863626468997401,0.35228216605127066,0.38321092233454573,0.5131944403858087,0.4322983888037556,generic,0.2606132075471698,0.036949685534591194,0.52437106918239,0,0,0,0.010220125786163521,0.16784591194968554,-0.06959997451839284,4.115029637634231,-177.41033504738334,10489.210546329656,0.3415205669538418,0.5892506865437427,0.35235072002937695,161.83134565476396,30.59538695988978,2,1145,2,572.5,138,1007,572.5,614.4757928511098,7,6,1,0,0,3466,0.970402496758065,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,636.25,651.5,254,988,1529150543,1529154566,4023,0.004315417810906237,0.0011769321302471558,0.001961553550411926,7.846214201647705e-4,0.002746174970576697,0.009807767752059632,0.021184778344448804,0.028246371125931737,0.05531581012161632,0.32640251078854454,0.3330717928599451,0.15810121616320125,0.0506080816006277,0.006276971361318164,0,0,0,0,0,2878,0.7153865274670643,0.2846134725329356
122,41.958780912682414,-87.64537026174366,America/Chicago,164,163.7965823088683,156,161,170,175,155.55219149151225,160.68180452633686,169.62570646923072,174.48980523078333,8.421030343728498,92,179,81,164.75718849840257,0,34,35,0.005020538566864446,81,81.44431766316751,81,81,82,83,80.50940527307284,80.69056462484615,81.84576242031754,82.39426231195313,50.60000000000002,154.27877681424008,186.20000000000005,87.76722456972212,21.287045687509078,8.11899,13.200963395709723,13.2012,12.261600000000001,12.830400000000001,13.7052,14.209200000000001,13.210067666834489,12.306148994596963,12.86104555313278,13.724573136792452,14.212292807684529,15.552000000000001,0.9568173941000273,0.8163380694485087,1529255490,1529257801,2018-06-17_17-11-30,0.012923951290915482,-0.19029413005401088,0.35868855487093854,0.002638382840010377,-0.2623060911692746,-0.3891005404102019,0.50093790941085925,0.3277670100808488,generic,0.2808783165599268,0.025617566331198535,0.546203110704483,0,0,0,0.030649588289112534,0.11665141811527904,0.03596117581747614,5.618920147782732,78.79093621609022,12311.054043791966,0.495657274437884,0.7138293016887266,0.5003687620062146,165.4384634831499,31.5297778532538,1,103,1,103,103,103,103,,5,5,1,0,0,2954,0.258704526438947,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,729.6666666666666,913,30,1246,1529255490,1529257801,2311,9.128251939753537e-4,0.0013692377909630307,0.0013692377909630307,4.5641259698767686e-4,0.0018256503879507074,0.0018256503879507074,0.0027384755819260614,0.03651300775901415,0.32085805568233683,0.47832040164308537,0.13327247832040165,0.020538566864445457,0,0,0,0,0,0,0,2208,0.9554305495456512,0.044569450454348764
123,41.92878199741244,-87.6350960182026,America/Chicago,145,144.63252806519128,135,141,149,155,134.8684131797668,141.00834445059442,148.96253942810932,154.96980178586512,11.758803136949597,49,167,82,143.6781725888325,3.3829499323410016e-4,22,22,0,82,81.29008795669824,80,81,83,83,79.91285825200785,80.78986059050706,82.29946701586871,83.20480694555528,160,186.65284167794317,217.60000000000002,1.7435496605247636,16.895804220810362,10.001389999999999,12.057457104194858,11.9916,11.3868,11.6892,12.495600000000001,13.2696,12.0145146251497,11.415030294105684,11.702241044226044,12.55104081047892,13.33392960106721,18.7092,1.2518454644595556,0.8548648061868446,1529364939,1529368064,2018-06-18_23-35-39,0.33603241152839225,0.4451880883921708,-0.2912088396442838,0.019163269780817963,0.13118144586425592,0.16464122132503164,0.48505088855219514,0.40938611970693284,generic,0.2389020670958997,0.0410030498136225,0.5150796340223653,0,0,0,0.020332090816672314,0.1846831582514402,-0.033845209904609694,3.481500654721079,-100.04644047802626,10291.31593535551,0.44254739325149467,0.5476995940460081,0.45096842017802075,160.77765406140597,27.625137455406012,3,111,3,37,10,57,44,24.269322199023193,7,6,1,0,0,4010,0.4675309737638472,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,590.4,650,31,1477,1529364939,1529368064,3125,0.007442489851150203,6.765899864682003e-4,3.3829499323410016e-4,6.765899864682003e-4,3.3829499323410016e-4,0.0040595399188092015,0.03112313937753721,0.46414073071718537,0.35622462787550746,0.12144790257104195,0.009810554803788904,0.0013531799729364006,0.0016914749661705007,0,6.765899864682003e-4,0,0,0,0,3014,0.96448,0.03552
124,41.93873659707606,-87.63661921955645,America/Chicago,162,162.37951652867037,144,149,167,170,143.58569346967838,150.20436241806433,167.25885713717827,169.9188867423119,14.222466909800216,63,176,83,157.0156910078455,0,18,18,0.01931200965600483,83,82.41415208207604,80,81,84.5,85.5,79.86459619960611,80.9816332031563,84.12016658688657,85.19442238541188,153,182.7576946288473,218.20000000000005,7.611707779875331,14.719093524385784,12.60337,13.431785757392879,13.233600000000001,10.983600000000001,12.193200000000001,15.080400000000001,16.1892,13.391895257280995,11.176166925125084,12.447343089254765,15.49930949092661,16.30849925972594,21.33,2.1766050523813054,2.022498970133322,1529537115,1529541296,2018-06-20_23-25-15,0.4708229784760734,0.48126834243976857,-0.39550573515890586,-0.2010104006555053,-0.2615689401360183,-0.3293385562784944,0.4664061064267267,0.29699614634947263,generic,0.29344212753097615,0.05560592323964944,0.5071018434572379,0,0,0,0.020550015110305228,0.12330009066183137,-0.08487380221169302,4.224404828569182,-281.27178052955065,13999.67760187827,0.4725337355193525,0.6412190706095353,0.4749660594284359,166.93814985656527,26.832564728988274,3,872,5,174.4,130,553,189,229.09459472744732,36,2,1,33,0,4487,2.2238075918825095,0,0,0,0,0,0,1,3,10,6,0,8,6,1,0,0,1,0,0,551.5,575.5,95,990,1529537115,1529541296,4181,0.006336753168376584,9.052504526252263e-4,9.052504526252263e-4,3.0175015087507544e-4,0.002112251056125528,0.003922751961375981,0.08811104405552203,0.11707905853952927,0.2027761013880507,0.24713337356668677,0.07604103802051901,0.11707905853952927,0.09595654797827399,0.028364514182257092,0.008750754375377187,0.0033192516596258297,9.052504526252263e-4,0,0,3309,0.7914374551542693,0.2085625448457307
125,41.96958091109991,-87.64831968583167,America/Chicago,157,156.93168218828578,150,154,160,163,150.38992587289857,153.81971710187472,159.82371803960197,162.7692869256068,7.000839258768655,65,206,82,157.05355884425651,0,22,22,3.5236081747709656e-4,82,81.82646229739252,81,81,83,83.5,80.62452614904745,80.99158955027177,82.39322549608816,83.07068349777151,158.60000000000002,173.85017618040874,200.39999999999998,6.730063359571147,11.794757578231355,9.71017,12.177062156448203,12.2256,10.87308,11.5884,12.7656,13.4712,12.278389540512757,10.982783292035398,11.698869748157248,12.814445454545455,13.551453042236277,16.491600000000002,1.2443479207056534,1.0985907398883792,1529771878,1529774996,2018-06-23_16-37-58,0.32612628716729286,0.336173319448423,-0.10336778445988504,-0.1774971558169801,0.02576979640611596,0.055452201415055746,0.49890589145796305,0.3313026246795639,generic,0.1694316978468055,0.039181080127073775,0.569361101306036,0,0,0,0.04588775150017649,0.17613836921990822,-3.332672191963891e-5,3.919741109684575,-0.09458123680793577,11124.225269284823,0.3359122997471545,0.5683579985905567,0.3468287639996753,154.86963886664213,46.229637158994215,2,247,3,82.33333333333333,21,226,123.5,144.95689014324225,6,6,1,0,0,3857,0.14179461202739704,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,566.8,281,202,1778,1529771878,1529774996,3118,0.004228329809725159,0.0014094432699083862,0.0017618040873854828,0.0014094432699083862,0.0014094432699083862,0.006342494714587738,0.10359408033826638,0.2681465821000705,0.4284707540521494,0.1430584918957012,0.023960535588442564,0.014094432699083862,0.0021141649048625794,0,0,0,0,0,0,2871,0.9207825529185375,0.07921744708146247
