full_path,score,event_id
/ntfsl/data/fit_processed_data/plots/running_2018-07-11_10-58-52.png,0.0005007075,135
/ntfsl/data/fit_processed_data/plots/running_2020-05-13_22-58-25.png,0.7810017,582
/ntfsl/data/fit_processed_data/plots/running_2020-06-20_18-12-08.png,0.40566024,611
/ntfsl/data/fit_processed_data/plots/running_2017-09-24_15-34-49.png,0.0005007075,4
/ntfsl/data/fit_processed_data/plots/running_2019-03-31_17-28-44.png,0.00069201755,275
/ntfsl/data/fit_processed_data/plots/running_2021-02-28_18-56-57.png,0.0005007075,787
/ntfsl/data/fit_processed_data/plots/running_2020-07-14_13-20-26.png,0.0005007075,628
/ntfsl/data/fit_processed_data/plots/running_2019-02-22_00-12-07.png,0.0005007075,246
/ntfsl/data/fit_processed_data/plots/running_2018-08-12_16-26-22.png,0.0005007075,151
/ntfsl/data/fit_processed_data/plots/running_2020-07-18_15-41-49.png,0.0005007075,632
/ntfsl/data/fit_processed_data/plots/running_2019-01-10_15-55-36.png,0.0005007075,218
/ntfsl/data/fit_processed_data/plots/running_2021-01-30_18-39-19.png,0.0005007075,773
/ntfsl/data/fit_processed_data/plots/running_2021-04-01_22-10-19.png,0.0005007075,807
/ntfsl/data/fit_processed_data/plots/running_2020-03-26_12-59-09.png,0.0005007075,555
/ntfsl/data/fit_processed_data/plots/running_2018-01-19_13-32-37.png,0.0005007075,73
/ntfsl/data/fit_processed_data/plots/running_2019-08-24_13-25-16.png,0.0005007075,398
/ntfsl/data/fit_processed_data/plots/running_2018-01-24_13-52-29.png,0.0005007075,77
/ntfsl/data/fit_processed_data/plots/running_2018-03-30_23-40-36.png,0.0021283247,106
/ntfsl/data/fit_processed_data/plots/running_2020-05-29_22-58-18.png,0.5710949,593
/ntfsl/data/fit_processed_data/plots/running_2020-01-17_02-01-44.png,0.0005007075,498
/ntfsl/data/fit_processed_data/plots/running_2020-08-28_13-24-25.png,0.0005007075,668
/ntfsl/data/fit_processed_data/plots/running_2019-08-07_22-50-26.png,0.0005007075,383
/ntfsl/data/fit_processed_data/plots/running_2020-07-15_13-06-06.png,0.0005007075,629
/ntfsl/data/fit_processed_data/plots/running_2020-03-01_17-52-24.png,0.0005007075,534
/ntfsl/data/fit_processed_data/plots/running_2019-09-14_16-53-33.png,0.0005007075,415
/ntfsl/data/fit_processed_data/plots/running_2019-02-19_00-39-21.png,0.0005007075,245
/ntfsl/data/fit_processed_data/plots/running_2020-12-03_23-23-28.png,0.0005007075,739
/ntfsl/data/fit_processed_data/plots/running_2020-09-12_18-23-07.png,0.0005007075,680
/ntfsl/data/fit_processed_data/plots/running_2018-09-02_15-44-00.png,0.0005007075,161
/ntfsl/data/fit_processed_data/plots/running_2019-08-27_22-56-18.png,0.0005007075,401
/ntfsl/data/fit_processed_data/plots/running_2020-05-03_13-08-40.png,0.77214634,574
/ntfsl/data/fit_processed_data/plots/running_2019-11-28_14-33-15.png,0.0005007075,472
/ntfsl/data/fit_processed_data/plots/running_2020-05-26_23-22-52.png,0.64386266,591
/ntfsl/data/fit_processed_data/plots/running_2020-12-04_23-42-12.png,0.0005007075,740
/ntfsl/data/fit_processed_data/plots/running_2019-03-27_22-47-04.png,0.0005007075,272
/ntfsl/data/fit_processed_data/plots/running_2018-06-11_23-36-50.png,0.0005007075,119
/ntfsl/data/fit_processed_data/plots/running_2020-05-21_23-03-31.png,0.9901719,588
/ntfsl/data/fit_processed_data/plots/running_2019-09-24_22-28-26.png,0.0005007075,425
/ntfsl/data/fit_processed_data/plots/running_2019-10-07_23-38-56.png,0.0005007075,431
/ntfsl/data/fit_processed_data/plots/running_2019-03-28_11-47-48.png,0.0005007075,273
/ntfsl/data/fit_processed_data/plots/running_2020-07-01_12-45-07.png,0.8284526,619
/ntfsl/data/fit_processed_data/plots/running_2020-01-21_00-30-11.png,0.8943332,502
/ntfsl/data/fit_processed_data/plots/running_2020-09-19_14-07-31.png,0.0005007075,686
/ntfsl/data/fit_processed_data/plots/running_2017-11-01_23-35-44.png,0.0005007075,36
/ntfsl/data/fit_processed_data/plots/running_2020-03-12_22-31-00.png,0.0005007075,543
/ntfsl/data/fit_processed_data/plots/running_2019-06-01_13-00-12.png,0.0005007075,324
/ntfsl/data/fit_processed_data/plots/running_2019-02-16_02-46-37.png,0.5587649,243
/ntfsl/data/fit_processed_data/plots/running_2019-06-16_17-08-38.png,0.0005007075,338
/ntfsl/data/fit_processed_data/plots/running_2017-09-23_13-57-45.png,0.0005007075,3
/ntfsl/data/fit_processed_data/plots/running_2019-10-21_23-12-26.png,0.0005007075,444
/ntfsl/data/fit_processed_data/plots/running_2019-02-26_00-37-27.png,0.0005007075,251
/ntfsl/data/fit_processed_data/plots/running_2018-10-22_23-39-32.png,0.0005007075,182
/ntfsl/data/fit_processed_data/plots/running_2020-10-20_22-35-33.png,0.0005007075,709
/ntfsl/data/fit_processed_data/plots/running_2020-03-18_23-07-08.png,0.0005007075,548
/ntfsl/data/fit_processed_data/plots/running_2020-07-06_13-06-53.png,0.7234763,622
/ntfsl/data/fit_processed_data/plots/running_2021-02-11_22-59-36.png,0.0005007075,779
/ntfsl/data/fit_processed_data/plots/running_2021-04-27_22-22-18.png,0.0005007075,823
/ntfsl/data/fit_processed_data/plots/running_2018-09-22_13-42-45.png,0.0005007075,170
/ntfsl/data/fit_processed_data/plots/running_2019-09-03_23-43-25.png,0.0005007075,406
/ntfsl/data/fit_processed_data/plots/running_2020-01-28_00-36-11.png,0.0005007075,506
/ntfsl/data/fit_processed_data/plots/running_2019-03-25_23-35-58.png,0.0005007075,270
/ntfsl/data/fit_processed_data/plots/running_2019-05-24_00-28-39.png,0.0005007075,316
/ntfsl/data/fit_processed_data/plots/running_2019-02-14_18-15-51.png,0.0005007075,242
/ntfsl/data/fit_processed_data/plots/running_2020-11-06_13-30-19.png,0.0005007075,720
/ntfsl/data/fit_processed_data/plots/running_2019-11-03_20-30-37.png,0.0005007075,452
/ntfsl/data/fit_processed_data/plots/running_2019-04-12_23-35-25.png,0.0005007075,285
/ntfsl/data/fit_processed_data/plots/running_2021-03-03_18-49-15.png,0.0005007075,789
/ntfsl/data/fit_processed_data/plots/running_2020-05-18_23-04-32.png,0.7170517,586
/ntfsl/data/fit_processed_data/plots/running_2018-08-18_16-24-25.png,0.0005007075,153
/ntfsl/data/fit_processed_data/plots/running_2021-05-05_17-42-46.png,0.0005007075,828
/ntfsl/data/fit_processed_data/plots/running_2018-07-14_17-59-07.png,0.0005007075,136
/ntfsl/data/fit_processed_data/plots/running_2019-10-29_23-31-00.png,0.0005007075,451
/ntfsl/data/fit_processed_data/plots/running_2019-07-05_22-19-58.png,0.0005007075,358
/ntfsl/data/fit_processed_data/plots/running_2021-02-18_23-09-01.png,0.0005007075,782
/ntfsl/data/fit_processed_data/plots/running_2018-11-03_17-23-22.png,0.0005007075,187
/ntfsl/data/fit_processed_data/plots/running_2019-11-14_00-35-24.png,0.0005007075,459
/ntfsl/data/fit_processed_data/plots/running_2019-11-07_23-59-19.png,0.0005007075,455
